source_csv,window_index,true_class,keras_pred,float_tflite_pred,int8_pred,keras_confidence,float_confidence,int8_confidence
motor_normal_40_20260819_225920.csv,0,normal,normal,normal,normal,0.9887632131576538,0.9887632131576538,0.98828125
motor_normal_40_20260819_225920.csv,1,normal,normal,normal,normal,0.9909866452217102,0.9909866452217102,0.9921875
motor_normal_40_20260819_225920.csv,2,normal,normal,normal,normal,0.9913596510887146,0.9913596510887146,0.9921875
motor_normal_40_20260819_225920.csv,3,normal,normal,normal,normal,0.9903783798217773,0.9903783798217773,0.98828125
motor_normal_40_20260819_225920.csv,4,normal,normal,normal,normal,0.9905787110328674,0.9905787110328674,0.9921875
motor_normal_40_20260819_225920.csv,5,normal,normal,normal,normal,0.9901212453842163,0.9901212453842163,0.98828125
motor_normal_40_20260819_225920.csv,6,normal,normal,normal,normal,0.990699827671051,0.990699827671051,0.9921875
motor_normal_40_20260819_225920.csv,7,normal,normal,normal,normal,0.9883330464363098,0.9883330464363098,0.98828125
motor_normal_40_20260819_225920.csv,8,normal,normal,normal,normal,0.9901365041732788,0.9901365041732788,0.98828125
motor_normal_40_20260819_225920.csv,9,normal,normal,normal,normal,0.9900554418563843,0.9900554418563843,0.9921875
motor_normal_40_20260819_225920.csv,10,normal,normal,normal,normal,0.990576982498169,0.990576982498169,0.9921875
motor_normal_40_20260819_225920.csv,11,normal,normal,normal,normal,0.9897425770759583,0.9897425174713135,0.98828125
motor_normal_40_20260819_225920.csv,12,normal,normal,normal,normal,0.9913512468338013,0.9913512468338013,0.98828125
motor_normal_40_20260819_225920.csv,13,normal,normal,normal,normal,0.9909018874168396,0.9909018874168396,0.98828125
motor_normal_40_20260819_225920.csv,14,normal,normal,normal,normal,0.9900943636894226,0.9900943636894226,0.98828125
motor_normal_60_20260819_204215.csv,0,normal,normal,normal,normal,0.999995231628418,0.999995231628418,0.99609375
motor_normal_60_20260819_204215.csv,1,normal,normal,normal,normal,0.9999938011169434,0.9999938011169434,0.99609375
motor_normal_60_20260819_204215.csv,2,normal,normal,normal,normal,0.9999973773956299,0.9999973773956299,0.99609375
motor_normal_60_20260819_204215.csv,3,normal,normal,normal,normal,0.9999951124191284,0.9999951124191284,0.99609375
motor_normal_60_20260819_204215.csv,4,normal,normal,normal,normal,0.9999966621398926,0.9999966621398926,0.99609375
motor_normal_60_20260819_204215.csv,5,normal,normal,normal,normal,0.9999995231628418,0.9999995231628418,0.99609375
